"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted"
"84","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-23 18:14:27",FALSE,NA,"801489103267237888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TussarJitu",331,TRUE,FALSE
"85","RT @ZeeNewsSports: #Demonetization: @harbhajan_singh gives hilarious 'shagun' suggestion to those struggling with wedding season

https://t…",FALSE,0,NA,"2016-11-23 18:14:04",FALSE,NA,"801489004340383744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveentiwari6",15,TRUE,FALSE
"86","RT @roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact on poor/trade.

https://t…",FALSE,0,NA,"2016-11-23 18:12:41",FALSE,NA,"801488657307738112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ankit_gupta518",9,TRUE,FALSE
"87","RT roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact o… https://t.co/vv9qtRqqSI",FALSE,0,NA,"2016-11-23 18:12:28",FALSE,NA,"801488603809456128",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Priyad_01",0,FALSE,FALSE
"88","RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,"2016-11-23 18:12:01",FALSE,NA,"801488489921421312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhartiyalist",112,TRUE,FALSE
"89","RT @NilimDutta: After much contemplation I have come to the conclusion that nothing explains Modi's #DeMonetization better than monumental…",FALSE,0,NA,"2016-11-23 18:12:01",FALSE,NA,"801488489917202432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChandokSumeet",2,TRUE,FALSE
"90","RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,"2016-11-23 18:11:46",FALSE,NA,"801488425257840640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThumbaHasivu",95,TRUE,FALSE
"91","#demonetization 90 % of population is accepting it as country building measure, why these so called politicians opp… https://t.co/f91j6tZjZ2",FALSE,0,NA,"2016-11-23 18:11:43",TRUE,NA,"801488415061458944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeevkriocl",0,FALSE,FALSE
"92","RT @_avenu: Teacher: is there anybody who is absent today?
(No response )
Teacher says 100% attendance 
#Demonetization #App #survey
@DonMu…",FALSE,0,NA,"2016-11-23 18:11:43",FALSE,NA,"801488412641374208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","everG3",6,TRUE,FALSE
"93","15 days after #demonetization, country is still suffering 4m acute shortage of currency notes.
Big loss 2 economy
Share market tumbling
SOS",FALSE,0,NA,"2016-11-23 18:11:37",FALSE,NA,"801488389690171392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaubhagyaVarma",0,FALSE,FALSE
"94","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 18:11:14",FALSE,NA,"801488290620678144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salimpa71373837",66,TRUE,FALSE
"95","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-23 18:11:08",FALSE,NA,"801488265568075776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khan96faiz",132,TRUE,FALSE
"96","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 18:11:01",FALSE,NA,"801488238347046912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nitinpoddar",275,TRUE,FALSE
"97","RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,"2016-11-23 18:10:55",FALSE,NA,"801488211147190272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnakhaRavindran",20,TRUE,FALSE
"98","RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,"2016-11-23 18:10:53",FALSE,NA,"801488202527707136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jayaram84296692",112,TRUE,FALSE
"99","RT @TheOfficialSBI: As of today, 33000 thousand ATMs are functioning. - SBI Chairman, Smt. Arundhati Bhattacharya. #Demonetization",FALSE,0,NA,"2016-11-23 18:10:44",FALSE,NA,"801488164896374784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ilapakurthi",406,TRUE,FALSE
"100","RT @ashu3page: A man shaved his head at Jantar-Mantar in protest against #Demonetization  on 13th day of the move. https://t.co/IeXuia3J0X",FALSE,0,NA,"2016-11-23 18:10:34",FALSE,NA,"801488124782120960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gr8india",69,TRUE,FALSE
"101","Very unfortunate... India slips due to #demonetization 
@BJP4India @PMOIndia @RanaAyyub @TruthOfGujarat @AnupamPkher
https://t.co/6QhcGyBpKw",FALSE,0,NA,"2016-11-23 18:10:18",FALSE,NA,"801488056817745922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","razikararvi",0,FALSE,FALSE
"102","What #demonetization indicates is loss of freedom
Besides laws/constitution/court/cops 2 govern people
govt is using money 2 control people",FALSE,0,NA,"2016-11-23 18:10:14",FALSE,NA,"801488039130214400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Currency_crisis",1,FALSE,FALSE
"103","RT @roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact on poor/trade.

https://t…",FALSE,0,NA,"2016-11-23 18:10:11",FALSE,NA,"801488026895585280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdShuaib7",9,TRUE,FALSE
"104","RT @pGurus1: #Demonetization The time has come to put MUDRA into action, writes Prof. R Vaidyanathan - https://t.co/P6HkkDVa3b @upma23 @UnS…",FALSE,0,NA,"2016-11-23 18:10:01",FALSE,NA,"801487988257476608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shobhanpounikar",30,TRUE,FALSE
"105","RT @sitaramlamba: Cooperative banks shut down, sowing season completely disrupted, agri markets &amp; Farmers badly affected #demonetization",FALSE,0,NA,"2016-11-23 18:10:00",FALSE,NA,"801487982209339392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arshkhankhan1",22,TRUE,FALSE
"106","RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…",FALSE,0,NA,"2016-11-23 18:09:48",FALSE,NA,"801487931886026753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaiinashish",30,TRUE,FALSE
"107","RT @embracetheart: Delete! Pathetic PM who conducts false poll and self praises himself. #demonetization #BogusPoll #ModiScaredOfParliament…",FALSE,0,NA,"2016-11-23 18:09:32",FALSE,NA,"801487863971885056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","TeenaSingh882",1,TRUE,FALSE
"108","RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,"2016-11-23 18:09:31",FALSE,NA,"801487861631434752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mshivaram",95,TRUE,FALSE
"109","RT @ZeeNewsSports: #Demonetization: @harbhajan_singh gives hilarious 'shagun' suggestion to those struggling with wedding season

https://t…",FALSE,0,NA,"2016-11-23 18:09:30",FALSE,NA,"801487856740904960",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","rajdeepTwitting",15,TRUE,FALSE
"110","RT @_avenu: Teacher: is there anybody who is absent today?
(No response )
Teacher says 100% attendance 
#Demonetization #App #survey
@DonMu…",FALSE,0,NA,"2016-11-23 18:09:26",FALSE,NA,"801487839850467328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fighterpirate7",6,TRUE,FALSE
"111","#Demonetization
https://t.co/0kq8BsJ1iS
When PM is in, opposition is out of parliament.",FALSE,0,NA,"2016-11-23 18:09:12",FALSE,NA,"801487780224253952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmereshSingh",0,FALSE,FALSE
"112","RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,"2016-11-23 18:09:01",FALSE,NA,"801487735642996736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmeroshan2121",20,TRUE,FALSE
"113","RT @CMOMaharashtra: Watch what @sonunigam thinks about #demonetization .. https://t.co/vXt09c64zY",FALSE,0,NA,"2016-11-23 18:08:59",FALSE,NA,"801487726965096449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","enzacdesccom191",428,TRUE,FALSE
"114","RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wil…",FALSE,0,NA,"2016-11-23 18:08:52",FALSE,NA,"801487697017651200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sourabhprk",57,TRUE,FALSE
"115","RT @_avenu: Teacher: is there anybody who is absent today?
(No response )
Teacher says 100% attendance 
#Demonetization #App #survey
@DonMu…",FALSE,0,NA,"2016-11-23 18:08:44",FALSE,NA,"801487665321361409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tauhid13",6,TRUE,FALSE
"116","RT @_avenu: Teacher: is there anybody who is absent today?
(No response )
Teacher says 100% attendance 
#Demonetization #App #survey
@DonMu…",FALSE,0,NA,"2016-11-23 18:08:41",FALSE,NA,"801487651245326336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamMLK48",6,TRUE,FALSE
"117","RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…",FALSE,0,NA,"2016-11-23 18:08:30",FALSE,NA,"801487603140730880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indianmonk1",41,TRUE,FALSE
"118","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 18:08:29",FALSE,NA,"801487602113269764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhriyamana",76,TRUE,FALSE
"119","RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",FALSE,0,NA,"2016-11-23 18:08:04",FALSE,NA,"801487493753237505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indianmonk1",20,TRUE,FALSE
"120","RT @_avenu: Teacher: is there anybody who is absent today?
(No response )
Teacher says 100% attendance 
#Demonetization #App #survey
@DonMu…",FALSE,0,NA,"2016-11-23 18:07:53",FALSE,NA,"801487449230716930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonMufflerMan",6,TRUE,FALSE
"121","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 18:07:44",FALSE,NA,"801487410441949184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shubhamamdhare",66,TRUE,FALSE
"122","RT @ZeeNewsSports: #Demonetization: @harbhajan_singh gives hilarious 'shagun' suggestion to those struggling with wedding season

https://t…",FALSE,0,NA,"2016-11-23 18:07:28",FALSE,NA,"801487345480368128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSP79",15,TRUE,FALSE
"123","RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://t…",FALSE,0,NA,"2016-11-23 18:07:19",FALSE,NA,"801487308360798208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shobhanpounikar",19,TRUE,FALSE
"124","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 18:06:50",FALSE,NA,"801487186109591557",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harishchawla74",76,TRUE,FALSE
"125","Aam aadmi punished for sins of #blackmoney hoarders. SBI slashes  deposit rates by 1.9% #Demonetization #netascashin https://t.co/rqjsdiGvcG",FALSE,0,NA,"2016-11-23 18:06:41",FALSE,NA,"801487148201476104",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","anilrai",0,FALSE,FALSE
"126","Teacher: is there anybody who is absent today?
(No response )
Teacher says 100% attendance 
#Demonetization #App #survey
@DonMufflerMan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00AE>",FALSE,6,NA,"2016-11-23 18:06:35",FALSE,NA,"801487120464429057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_avenu",6,FALSE,FALSE
"127","RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…",FALSE,0,NA,"2016-11-23 18:06:15",FALSE,NA,"801487039652888580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aashish81us",30,TRUE,FALSE
"128","RT @ANI_news: The queues are not getting longer but are getting shorter day by day: Chanda Kochar,ICIC MD and CEO #demonetization https://t…",FALSE,0,NA,"2016-11-23 18:06:00",FALSE,NA,"801486976486637568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jodhpur_Blue",421,TRUE,FALSE
"129","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 18:05:41",FALSE,NA,"801486894920073216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeptiyvd",76,TRUE,FALSE
"130","RT @karnataka_ioc: @indianoilcl giving cash through Mini ATMs to people in Hinterland. #IndiaKaDil. Helping rural people in #Demonetization…",FALSE,0,NA,"2016-11-23 18:05:41",FALSE,NA,"801486894789865472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ioclpunjab",18,TRUE,FALSE
"131","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 18:05:13",FALSE,NA,"801486777777172480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aawara_aatma",66,TRUE,FALSE
"132","RT @PIB_India: Watch briefing on #Demonetization by DEA Secy @DasShaktikanta this morning here:
https://t.co/TDj2A6uO5u",FALSE,0,NA,"2016-11-23 18:04:59",FALSE,NA,"801486720621416448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rathoreaja",105,TRUE,FALSE
"133","@DeshhBhakt seems deskbhakt was in hibernation mode when GPS enabled 2000 rs was launched by #Modo 4 #demonetization <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>@MonaAmbegaonkar",FALSE,0,"DeshhBhakt","2016-11-23 18:04:49",FALSE,"801444952945344512","801486677550120960","4912204657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhau_rokthok",0,FALSE,FALSE
"134","RT @roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact on poor/trade.

https://t…",FALSE,0,NA,"2016-11-23 18:04:22",FALSE,NA,"801486563083325440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aniljothomas",9,TRUE,FALSE
"135","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 18:04:20",FALSE,NA,"801486556846403584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","centreofleft",66,TRUE,FALSE
"136","RT @dhrumilpatel: Looks Ambit Capital, literally Choked with #demonetization, come-on U can't lower d GDP nos by huge margin.
Perhaps, they…",FALSE,0,NA,"2016-11-23 18:04:03",FALSE,NA,"801486482670108672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anuuragjain",3,TRUE,FALSE
"137","RT @ZeeNewsSports: #Demonetization: @harbhajan_singh gives hilarious 'shagun' suggestion to those struggling with wedding season

https://t…",FALSE,0,NA,"2016-11-23 18:03:59",FALSE,NA,"801486466513661952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pavanpavs254",15,TRUE,FALSE
"138","RT @bi_india: .@airtelindia takes a bite of the governemnt big #demonetization pie, becomes first #paymentbank to go live

https://t.co/gZv…",FALSE,0,NA,"2016-11-23 18:03:56",FALSE,NA,"801486456803835904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeLogicalPlz",2,TRUE,FALSE
